barcode;sku;image;image_file;name_ru;description_ru;quantity;collection;category;height;width;length;weight;price;deal;pre-order;dimensions;position;import;
20021146;1879;;img101879_0.jpg;Лак ВК-7 мл-мини 37;37 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021276;1892;;img101892_0.jpg;Лак ВК-7 мл-мини 46;46 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021337;1898;;img101898_0.jpg;Лак ВК-7 мл-мини 47;47 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021498;1914;;img101914_0.jpg;Лак ВК-7 мл-мини 48;48 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021528;1917;;img101917_0.jpg;Лак ВК-7 мл-мини 38;38 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021962;1956;;img101956_0.jpg;Лак ВК-7 мл-мини 52;52 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021993;1959;;img101959_0.jpg;Лак ВК-7 мл-мини 53;53 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022129;1972;;img101972_0.jpg;Лак ВК-7 мл-мини 54;54 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022167;1975;;img101975_0.jpg;Лак ВК-7 мл-мини 55;55 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022181;1977;;img101977_0.jpg;Лак ВК-7 мл-мини 56;56 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022204;1979;;img101979_0.jpg;Лак ВК-7 мл-мини 57;57 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022242;1983;;img101983_0.jpg;Лак ВК-7 мл-мини 58;58 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022730;2029;;img102029_0.jpg;Лак ВК-7 мл-мини 61;61 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20022792;2035;;img102035_0.jpg;Лак ВК-7 мл-мини 63;63 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20023973;2142;;img102142_0.jpg;Лак ВК-7 мл-мини 71;71 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024253;2168;;img102168_0.jpg;Пилочка большая стекляная  18 см  ЭлиТа;Пилочка большая-стекло устойчивое-18 см" ЭлиТа";0;5;260;0;0;0;0;10;0;1;CM;;yes
20024369;2177;;img102177_0.jpg;Лак ВК-7 мл-мини 74;74 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024390;2180;;img102180_0.jpg;Лак ВК-7 мл-мини 75;75 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024413;2181;;img102181_0.jpg;Лак ВК-7 мл-мини 76;76 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024437;2182;;img102182_0.jpg;Лак ВК-7 мл-мини 77;77 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024444;2183;;img102183_0.jpg;Лак ВК-7 мл-мини 78;78 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024451;2184;;img102184_0.jpg;Лак ВК-7 мл-мини 79;79 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024468;2185;;img102185_0.jpg;Лак ВК-7 мл-мини 80;80 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20021863;2186;;img102186_0.jpg;Лак ВК-7 мл-мини 81;81 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024802;2213;;img102213_0.jpg;Лак ВК-7 мл-мини 50;50 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
